6/7/2017,5,21,57,66,69,PB:13,PP:3,
1/11/2014,10,15,33,48,54,PB:34,,
1/8/2014,10,28,39,47,58,PB:22,,
1/4/2014,19,20,37,41,58,PB:14,,
1/1/2014,15,24,40,48,52,PB:23,,
12/28/2013,8,35,44,51,56,PB:18,,
12/25/2013,23,28,38,39,56,PB:32,,
12/21/2013,25,36,40,45,51,PB:8,,
12/18/2013,7,24,37,39,40,PB:1,,
12/14/2013,14,25,32,33,41,PB:34,,
12/11/2013,1,10,13,18,19,PB:27,,
12/7/2013,13,20,32,45,48,PB:17,,
12/4/2013,6,9,11,31,44,PB:25,,
11/30/2013,5,26,44,45,57,PB:29,,
11/27/2013,18,25,50,55,57,PB:17,,
11/23/2013,5,12,43,52,55,PB:10,,
11/20/2013,4,18,23,32,45,PB:7,,
11/16/2013,10,29,37,44,59,PB:10,,
11/13/2013,5,31,50,55,56,PB:9,,
11/9/2013,3,9,37,49,56,PB:32,,
11/6/2013,1,5,10,15,49,PB:22,,
11/2/2013,13,23,24,27,40,PB:17,,
10/30/2013,2,36,40,49,54,PB:10,,
10/26/2013,4,6,34,49,56,PB:29,,
10/23/2013,3,23,31,34,47,PB:13,,
10/19/2013,9,33,54,56,57,PB:5,,
10/16/2013,3,26,28,34,42,PB:28,,
10/12/2013,8,10,26,57,58,PB:4,,
10/9/2013,3,9,19,33,38,PB:18,,
10/5/2013,11,12,17,39,40,PB:5,,
10/2/2013,4,6,25,42,51,PB:17,,
9/28/2013,14,47,52,53,54,PB:5,,
9/25/2013,2,7,17,49,53,PB:23,,
9/21/2013,12,17,45,54,58,PB:13,,
9/18/2013,7,10,22,32,35,PB:19,,
9/14/2013,1,17,25,37,44,PB:20,,
9/11/2013,11,19,33,42,52,PB:33,,
9/7/2013,2,19,22,26,45,PB:24,,
9/4/2013,2,9,26,45,47,PB:11,,
8/31/2013,2,7,25,40,56,PB:20,,
8/28/2013,6,7,9,19,32,PB:13,,
8/24/2013,12,17,25,45,59,PB:19,,
8/21/2013,30,40,42,46,48,PB:23,,
8/17/2013,18,21,46,54,56,PB:23,,
8/14/2013,4,11,17,43,51,PB:20,,
8/10/2013,4,12,14,37,58,PB:13,,
8/7/2013,5,25,30,58,59,PB:32,,
8/3/2013,21,24,36,42,45,PB:15,,
7/31/2013,8,24,39,49,59,PB:5,,
7/27/2013,9,23,40,53,58,PB:6,,
7/24/2013,9,29,40,44,54,PB:7,,
7/20/2013,14,25,27,38,58,PB:6,,
7/17/2013,1,22,34,38,42,PB:17,,
7/13/2013,2,8,22,35,37,PB:6,,
7/10/2013,30,31,45,55,59,PB:27,,
7/6/2013,2,13,35,36,52,PB:11,,
7/3/2013,3,6,29,40,51,PB:4,,
6/29/2013,8,28,30,53,56,PB:16,,
6/26/2013,1,18,33,39,46,PB:33,,
6/22/2013,13,19,23,33,57,PB:28,,
6/19/2013,7,46,47,52,57,PB:17,,
6/15/2013,28,36,40,48,55,PB:1,,
6/12/2013,16,22,23,42,55,PB:32,,
6/8/2013,2,11,22,26,32,PB:19,,
6/5/2013,4,26,33,36,55,PB:32,,
6/1/2013,22,28,33,53,59,PB:14,,
5/29/2013,9,14,17,49,57,PB:2,,
5/25/2013,2,6,19,21,27,PB:25,,
5/22/2013,9,31,35,41,57,PB:26,,
5/18/2013,10,13,14,22,52,PB:11,,
5/15/2013,2,11,26,34,41,PB:32,,
5/11/2013,6,13,19,23,43,PB:16,,
5/8/2013,21,22,26,30,57,PB:27,,
5/4/2013,7,12,26,36,40,PB:17,,
5/1/2013,22,26,31,54,55,PB:18,,
4/27/2013,3,23,48,54,55,PB:5,,
4/24/2013,9,19,31,56,59,PB:2,,
4/20/2013,6,8,30,39,48,PB:20,,
4/17/2013,13,18,36,48,58,PB:28,,
4/13/2013,10,12,31,56,57,PB:33,,
4/10/2013,1,36,40,52,53,PB:20,,
4/6/2013,4,7,8,29,39,PB:24,,
4/3/2013,1,6,8,12,35,PB:3,,
3/30/2013,11,23,26,46,55,PB:27,,
3/27/2013,7,37,43,48,52,PB:16,,
3/23/2013,17,29,31,52,53,PB:31,,
3/20/2013,13,14,17,43,54,PB:15,,
3/16/2013,3,7,21,44,53,PB:16,,
3/13/2013,5,9,28,32,38,PB:29,,
3/9/2013,10,37,40,46,52,PB:12,,
3/6/2013,6,10,23,41,45,PB:1,,
3/2/2013,3,8,13,41,56,PB:16,,
2/27/2013,3,14,20,34,48,PB:21,,
2/23/2013,2,5,31,39,41,PB:29,,
2/20/2013,3,17,19,25,32,PB:17,,
2/16/2013,15,16,46,50,58,PB:29,,
2/13/2013,12,23,25,27,43,PB:29,,
2/9/2013,5,6,16,36,58,PB:3,,
2/6/2013,5,27,36,38,41,PB:12,,
2/2/2013,11,16,33,40,41,PB:34,,
1/30/2013,14,16,32,47,52,PB:16,,
1/26/2013,3,22,26,41,49,PB:18,,
1/23/2013,11,12,24,43,45,PB:9,,
1/19/2013,8,28,29,34,38,PB:35,,
1/16/2013,9,21,28,32,51,PB:35,,
1/12/2013,10,14,21,23,47,PB:7,,
1/9/2013,11,13,20,27,59,PB:26,,
1/5/2013,26,30,49,51,54,PB:25,,
1/2/2013,18,20,28,35,53,PB:20,,
12/29/2012,36,46,50,52,55,PB:14,,
12/26/2012,11,13,23,43,54,PB:4,,
12/22/2012,1,18,35,39,44,PB:11,,
12/19/2012,5,8,20,23,30,PB:3,,
12/15/2012,15,23,40,44,55,PB:14,,
12/12/2012,8,10,25,36,44,PB:28,,
12/8/2012,7,23,26,40,53,PB:21,,
12/5/2012,13,17,19,27,38,PB:12,,
12/1/2012,3,10,19,36,46,PB:3,,
11/28/2012,5,16,22,23,29,PB:6,,
11/24/2012,22,32,37,44,50,PB:34,,
11/21/2012,8,18,24,30,39,PB:26,,
11/17/2012,3,15,27,58,59,PB:20,,
11/14/2012,8,10,30,44,58,PB:13,,
11/10/2012,32,42,50,54,55,PB:32,,
11/7/2012,32,34,45,52,58,PB:20,,
11/3/2012,4,7,9,30,54,PB:25,,
10/31/2012,1,27,31,45,48,PB:5,,
10/27/2012,22,32,34,36,56,PB:33,,
10/24/2012,3,18,21,23,50,PB:4,,
10/20/2012,4,21,28,31,44,PB:10,,
10/17/2012,1,7,10,23,42,PB:35,,
10/13/2012,2,5,25,26,49,PB:18,,
10/10/2012,18,26,29,35,43,PB:28,,
10/6/2012,15,26,34,36,59,PB:35,,
10/3/2012,17,23,36,55,59,PB:10,,
9/29/2012,14,18,28,29,57,PB:8,,
9/26/2012,13,26,39,41,42,PB:10,,
9/22/2012,2,16,18,40,42,PB:33,,
9/19/2012,1,5,8,39,50,PB:23,,
9/15/2012,3,20,26,43,48,PB:1,,
9/12/2012,24,33,36,48,56,PB:6,,
9/8/2012,6,20,34,44,48,PB:29,,
9/5/2012,4,19,26,42,51,PB:29,,
9/1/2012,8,11,21,44,49,PB:22,,
8/29/2012,25,28,49,54,56,PB:28,,
8/25/2012,1,6,7,20,49,PB:23,,
8/22/2012,22,29,31,47,55,PB:19,,
8/18/2012,14,26,41,55,59,PB:1,,
8/15/2012,6,27,46,51,56,PB:21,,
8/11/2012,4,13,39,46,51,PB:1,,
8/8/2012,3,7,11,15,28,PB:12,,
8/4/2012,19,30,48,53,55,PB:18,,
8/1/2012,3,16,48,56,58,PB:4,,
7/28/2012,5,6,13,36,50,PB:13,,
7/25/2012,3,14,35,38,46,PB:16,,
7/21/2012,9,31,38,54,56,PB:20,,
7/18/2012,2,5,20,23,57,PB:3,,
7/14/2012,4,16,32,37,46,PB:13,,
7/11/2012,5,22,36,49,55,PB:23,,
7/7/2012,3,5,29,39,59,PB:29,,
7/4/2012,14,19,35,39,56,PB:33,,
6/30/2012,7,15,20,41,44,PB:22,,
6/27/2012,6,34,40,46,58,PB:6,,
6/23/2012,1,3,41,44,53,PB:30,,
6/20/2012,11,17,29,56,57,PB:14,,
6/16/2012,8,14,15,16,27,PB:26,,
6/13/2012,7,10,14,33,57,PB:18,,
6/9/2012,18,22,45,56,57,PB:27,,
6/6/2012,19,30,33,48,59,PB:27,,
6/2/2012,9,10,17,29,45,PB:33,,
5/30/2012,9,10,24,52,56,PB:14,,
5/26/2012,13,14,41,49,59,PB:14,,
5/23/2012,4,7,26,53,59,PB:32,,
5/19/2012,8,13,35,46,51,PB:30,,
5/16/2012,3,7,21,28,43,PB:2,,
5/12/2012,10,24,35,53,58,PB:22,,
5/9/2012,1,7,11,55,56,PB:1,,
5/5/2012,9,12,20,44,59,PB:23,,
5/2/2012,7,8,33,38,50,PB:29,,
4/28/2012,31,39,40,57,58,PB:33,,
4/25/2012,4,25,29,34,43,PB:29,,
4/21/2012,6,8,20,42,51,PB:16,,
4/18/2012,20,22,39,46,49,PB:29,,
4/14/2012,14,15,16,19,24,PB:2,,
4/11/2012,16,23,42,44,47,PB:2,,
4/7/2012,5,13,17,20,30,PB:18,,
4/4/2012,1,24,33,45,49,PB:6,,
3/31/2012,5,14,36,54,58,PB:27,,
3/28/2012,11,16,29,50,58,PB:33,,
3/24/2012,1,15,35,37,47,PB:8,,
3/21/2012,32,43,53,55,56,PB:6,,
3/17/2012,11,14,49,55,58,PB:30,,
3/14/2012,1,8,41,46,59,PB:24,,
3/10/2012,5,14,17,20,41,PB:5,,
3/7/2012,12,35,45,46,47,PB:12,,
3/3/2012,29,30,45,47,49,PB:35,,
2/29/2012,1,4,11,23,26,PB:14,,
2/25/2012,6,11,42,53,54,PB:7,,
2/22/2012,7,16,17,39,51,PB:32,,
2/18/2012,23,28,50,56,59,PB:5,,
2/15/2012,11,12,32,52,56,PB:11,,
2/11/2012,1,10,37,52,57,PB:11,,
2/8/2012,17,28,38,39,51,PB:33,,
2/4/2012,15,23,43,45,56,PB:7,,
2/1/2012,8,13,17,34,59,PB:35,,
1/28/2012,5,33,41,54,59,PB:13,,
1/25/2012,4,19,28,29,47,PB:5,,
1/21/2012,12,24,43,44,45,PB:7,,
1/18/2012,6,29,34,44,50,PB:28,,
1/14/2012,10,30,36,38,41,PB:1,PP:5,
1/11/2012,5,19,29,45,47,PB:25,PP:2,
1/7/2012,3,21,24,38,39,PB:24,PP:5,
1/4/2012,21,35,46,47,50,PB:2,PP:4,
12/31/2011,5,23,25,28,40,PB:34,PP:4,
12/28/2011,16,21,27,41,45,PB:14,PP:2,
12/24/2011,14,16,30,51,52,PB:19,PP:2,
12/21/2011,10,13,15,31,54,PB:18,PP:5,
12/17/2011,13,28,49,51,59,PB:33,PP:4,
12/14/2011,2,24,46,52,56,PB:19,PP:5,
12/10/2011,4,19,33,41,59,PB:9,PP:5,
12/7/2011,3,14,20,39,40,PB:37,PP:2,
12/3/2011,5,18,33,43,45,PB:8,PP:3,
11/30/2011,2,6,34,35,47,PB:22,PP:2,
11/26/2011,20,37,39,45,55,PB:28,PP:2,
11/23/2011,4,30,35,57,59,PB:25,PP:2,
11/19/2011,9,16,17,28,30,PB:11,PP:3,
11/16/2011,13,22,25,39,51,PB:28,PP:2,
11/12/2011,4,35,36,51,56,PB:8,PP:5,
11/9/2011,5,35,57,58,59,PB:12,PP:3,
11/5/2011,2,33,39,40,43,PB:26,PP:3,
11/2/2011,12,14,34,39,46,PB:36,PP:4,
10/29/2011,11,16,40,51,56,PB:38,PP:5,
10/26/2011,1,18,21,39,55,PB:6,PP:3,
10/22/2011,3,8,23,30,58,PB:13,PP:4,
10/19/2011,16,26,35,52,58,PB:2,PP:5,
10/15/2011,5,10,24,38,43,PB:1,PP:4,
10/12/2011,10,12,23,43,47,PB:18,PP:3,
10/8/2011,3,27,35,37,45,PB:31,PP:5,
10/5/2011,7,20,43,46,54,PB:17,PP:4,
10/1/2011,1,12,23,27,43,PB:31,PP:3,
9/28/2011,30,41,50,51,53,PB:8,PP:2,
9/24/2011,3,4,12,27,44,PB:26,PP:5,
9/21/2011,12,47,48,52,55,PB:13,PP:4,
9/17/2011,6,20,22,32,43,PB:11,PP:2,
9/14/2011,16,41,42,50,59,PB:5,PP:3,
9/10/2011,4,19,22,32,53,PB:24,PP:4,
9/7/2011,3,5,18,27,54,PB:13,PP:4,
9/3/2011,15,25,52,53,54,PB:2,PP:5,
8/31/2011,13,19,35,47,57,PB:29,PP:5,
8/27/2011,2,12,25,54,58,PB:14,PP:3,
8/24/2011,9,13,47,49,53,PB:39,PP:5,
8/20/2011,2,17,23,28,47,PB:36,PP:2,
8/17/2011,18,28,31,48,52,PB:37,PP:4,
8/13/2011,9,12,35,50,58,PB:4,PP:2,
8/10/2011,11,18,36,41,46,PB:38,PP:4,
8/6/2011,25,30,54,57,59,PB:6,PP:3,
8/3/2011,13,19,21,28,49,PB:11,PP:2,
7/30/2011,20,40,41,47,55,PB:19,PP:2,
7/27/2011,38,40,41,51,59,PB:33,PP:2,
7/23/2011,1,7,27,38,48,PB:30,PP:3,
7/20/2011,1,4,38,40,42,PB:17,PP:4,
7/16/2011,24,28,48,50,54,PB:25,PP:3,
7/13/2011,8,18,19,32,54,PB:8,PP:4,
7/9/2011,1,9,11,23,31,PB:6,PP:3,
7/6/2011,11,15,24,50,55,PB:8,PP:2,
7/2/2011,1,11,18,29,51,PB:32,PP:3,
6/29/2011,24,30,45,57,59,PB:26,PP:3,
6/25/2011,18,36,39,41,57,PB:12,PP:4,
6/22/2011,12,15,19,46,59,PB:12,PP:4,
6/18/2011,12,21,22,38,41,PB:18,PP:2,
6/15/2011,19,20,38,41,43,PB:29,PP:4,
6/11/2011,16,18,27,36,50,PB:8,PP:3,
6/8/2011,14,37,44,45,53,PB:29,PP:5,
6/4/2011,17,19,39,41,58,PB:21,PP:5,
6/1/2011,8,18,38,46,56,PB:31,PP:4,
5/28/2011,12,20,43,51,55,PB:11,PP:4,
5/25/2011,4,23,31,42,50,PB:23,PP:2,
5/21/2011,2,8,40,49,50,PB:36,PP:3,
5/18/2011,7,12,13,42,49,PB:16,PP:4,
5/14/2011,8,17,18,40,44,PB:16,PP:2,
5/11/2011,9,17,32,43,45,PB:31,PP:3,
5/7/2011,2,11,27,47,55,PB:15,PP:4,
5/4/2011,3,15,27,29,41,PB:24,PP:4,
4/30/2011,6,13,15,32,41,PB:3,PP:2,
4/27/2011,4,24,40,44,55,PB:5,PP:2,
4/23/2011,3,11,47,48,58,PB:19,PP:3,
4/20/2011,9,24,34,36,43,PB:27,PP:3,
4/16/2011,21,33,44,45,55,PB:7,PP:5,
4/13/2011,4,23,39,49,50,PB:39,PP:3,
4/9/2011,5,14,32,53,56,PB:11,PP:4,
4/6/2011,10,18,41,55,56,PB:15,PP:2,
4/2/2011,6,22,34,43,45,PB:23,PP:2,
3/30/2011,19,20,42,56,58,PB:37,PP:4,
3/26/2011,4,10,11,19,33,PB:27,PP:4,
3/23/2011,5,15,26,28,32,PB:9,PP:2,
3/19/2011,3,11,20,27,46,PB:8,PP:2,
3/16/2011,28,39,40,48,53,PB:9,PP:3,
3/12/2011,1,4,12,41,47,PB:3,PP:4,
3/9/2011,12,20,28,40,48,PB:8,PP:2,
3/5/2011,2,23,31,42,48,PB:21,PP:2,
3/2/2011,7,31,50,51,58,PB:6,PP:2,
2/26/2011,4,13,17,21,45,PB:10,PP:5,
2/23/2011,29,32,36,39,49,PB:29,PP:3,
2/19/2011,3,12,34,37,42,PB:36,PP:5,
2/16/2011,9,13,21,23,48,PB:24,PP:2,
2/12/2011,11,32,36,48,52,PB:19,PP:4,
2/9/2011,7,11,39,42,51,PB:30,PP:4,
2/5/2011,15,37,41,56,59,PB:5,PP:5,
2/2/2011,3,14,33,53,57,PB:36,PP:4,
1/29/2011,24,28,45,49,52,PB:2,PP:4,
1/26/2011,4,5,36,47,58,PB:6,PP:3,
1/22/2011,30,31,34,45,51,PB:23,PP:2,
1/19/2011,22,36,51,56,59,PB:32,PP:3,
1/15/2011,9,13,22,23,37,PB:31,PP:3,
1/12/2011,19,21,23,40,48,PB:27,PP:4,
1/8/2011,6,7,26,33,52,PB:24,PP:2,
1/5/2011,22,26,32,38,40,PB:7,PP:5,
1/1/2011,18,22,37,47,54,PB:36,PP:2,
12/29/2010,3,16,18,20,37,PB:30,PP:2,
12/25/2010,1,17,38,50,52,PB:24,PP:2,
12/22/2010,11,33,44,46,47,PB:12,PP:2,
12/18/2010,4,11,19,33,43,PB:14,PP:4,
12/15/2010,10,11,18,32,45,PB:18,PP:5,
12/11/2010,1,8,10,19,20,PB:23,PP:2,
12/8/2010,8,11,25,41,58,PB:16,PP:4,
12/4/2010,13,24,27,31,42,PB:22,PP:5,
12/1/2010,5,10,11,12,20,PB:2,PP:3,
11/27/2010,10,30,37,47,54,PB:39,PP:5,
11/24/2010,8,20,21,32,37,PB:4,PP:3,
11/20/2010,10,12,38,53,57,PB:1,PP:5,
11/17/2010,14,16,53,54,59,PB:5,PP:3,
11/13/2010,17,30,48,51,54,PB:29,PP:5,
11/10/2010,5,8,11,40,44,PB:10,PP:4,
11/6/2010,7,12,23,34,38,PB:33,PP:4,
11/3/2010,34,38,39,45,50,PB:33,PP:2,
10/30/2010,1,7,27,36,49,PB:39,PP:5,
10/27/2010,20,24,25,53,59,PB:15,PP:5,
10/23/2010,2,7,16,20,46,PB:34,PP:4,
10/20/2010,7,17,20,39,59,PB:17,PP:3,
10/16/2010,11,12,15,16,28,PB:11,PP:2,
10/13/2010,12,22,32,34,46,PB:2,PP:4,
10/9/2010,2,6,32,42,49,PB:35,PP:3,
10/6/2010,14,26,37,41,46,PB:24,PP:5,
10/2/2010,12,20,30,36,47,PB:25,PP:4,
9/29/2010,13,44,51,52,55,PB:30,PP:4,
9/25/2010,8,16,27,35,42,PB:30,PP:2,
9/22/2010,10,24,36,52,55,PB:15,PP:5,
9/18/2010,1,18,37,39,44,PB:13,PP:4,
9/15/2010,7,20,21,34,43,PB:34,PP:5,
9/11/2010,7,17,20,36,59,PB:33,PP:4,
9/8/2010,10,35,39,51,57,PB:20,PP:5,
9/4/2010,11,14,22,33,42,PB:38,PP:2,
9/1/2010,17,20,21,40,51,PB:19,PP:3,
8/28/2010,4,22,27,32,56,PB:13,PP:4,
8/25/2010,16,17,29,31,36,PB:23,PP:3,
8/21/2010,7,10,12,22,27,PB:26,PP:2,
8/18/2010,4,32,33,47,55,PB:39,PP:3,
8/14/2010,9,33,36,50,58,PB:31,PP:2,
8/11/2010,7,10,22,23,52,PB:29,PP:2,
8/7/2010,4,22,26,31,52,PB:30,PP:5,
8/4/2010,19,28,30,37,53,PB:36,PP:4,
7/31/2010,1,16,17,41,57,PB:15,PP:3,
7/28/2010,1,11,20,25,27,PB:2,PP:5,
7/24/2010,20,30,38,46,59,PB:27,PP:2,
7/21/2010,16,22,30,51,58,PB:25,PP:3,
7/17/2010,22,27,35,37,45,PB:3,PP:4,
7/14/2010,20,21,23,38,42,PB:6,PP:3,
7/10/2010,20,21,27,28,56,PB:4,PP:4,
7/7/2010,10,41,44,48,56,PB:4,PP:2,
7/3/2010,3,10,14,52,53,PB:3,PP:3,
6/30/2010,6,38,43,47,48,PB:27,PP:5,
6/26/2010,13,30,32,38,57,PB:25,PP:4,
6/23/2010,11,30,45,47,48,PB:10,PP:3,
6/19/2010,9,30,31,50,54,PB:39,PP:3,
6/16/2010,8,11,18,29,36,PB:6,PP:5,
6/12/2010,9,12,13,35,38,PB:30,PP:10,
6/9/2010,14,22,27,32,49,PB:5,PP:4,
6/5/2010,18,34,40,48,59,PB:25,PP:4,
6/2/2010,4,9,14,39,43,PB:38,PP:4,
